|business_address|business_name|city|geo_coordinates|id|license_expiration|license_num|license_type|state|zip_code
4770|8 S Smith St|Thomas Conti|Norwalk|[{'type': 'Point', 'coordinates': [-73.411133, 41.102604]}]|row-fcjm-hagj~67z8|2022-02-28T00:00:00|R5158|General Repairer|Ct|06855
4771|138 Christian Ln|Copart Of Conn Inc|New Britain|[{'type': 'Point', 'coordinates': [-72.751718, 41.650348]}]|row-spqq~buvt~gb9u|2022-03-31T00:00:00|U5464|Used Dealer|Ct|06051-4123
4772|57 St Clair Ave|Empire Motors Inc|New Britain|[{'type': 'Point', 'coordinates': [-72.75850900000002, 41.685518]}]|row-afc5-i2yk.8pt4|2022-10-31T00:00:00|R7589|General Repairer|Ct|06051
4773|145-153 Arch St|Dba Winter Management Group|New Britain|[{'type': 'Point', 'coordinates': [-72.782346, 41.663823]}]|row-27k7-gmge-bgh6|2022-11-30T00:00:00|R5968|General Repairer|Ct|06051
4774|41 Old Route 7 Plz|Dba Md Auto|New Milford|[{'type': 'Point', 'coordinates': [-73.420934, 41.541932]}]|row-8x9i.uprs~x76q|2023-02-28T00:00:00|R7713|General Repairer|Ct|06776-4340
4775|87 White Birch Condos|Dr Dons Automotive Clinic|New Milford||row-g7uh-sqiy-ywmj|2023-11-30T00:00:00|R5849|General Repairer|Ct|06784
4776|407 Kent Rd|New Milford Auto Wrecking|New Milford|[{'type': 'Point', 'coordinates': [-73.457771, 41.606211]}]|row-qyae-yq7p-g3wx|2022-04-30T00:00:00|J2593|Recycler|Ct|06776-5519
4777|11 New St|Nats Garage|Norwalk|[{'type': 'Point', 'coordinates': [-73.404821, 41.097127]}]|row-j9pv~kptq-g8rs|2024-01-31T00:00:00|R6105|General Repairer|Ct|06855-2312
4778|300 Westport Ave|Dba Garavel Chrysler Jeep Dodge Ram|Norwalk|[{'type': 'Point', 'coordinates': [-73.394752, 41.125092]}]|row-853i~3exe.5axk|2022-01-31T00:00:00|N2366|New Dealer|Ct|06851-4313
4779|11 Church St|Schriver Robert|Norwalk|[{'type': 'Point', 'coordinates': [-73.430423, 41.103271]}]|row-bm7i.gauv-4kwe|2023-09-30T00:00:00|U0866|Used Dealer|Ct|06854-2601
4780|510 S Main St|Perreault Spring Equipment Inc|Waterbury|[{'type': 'Point', 'coordinates': [-73.038511, 41.548928]}]|row-fcsz-ruw6-5mur|2022-04-30T00:00:00|U0059|Used Dealer|Ct|06706-1018
4781|77 Edwin Ave|All Star Towing Llc|Waterbury|[{'type': 'Point', 'coordinates': [-73.059847, 41.56899700000001]}]|row-5x89.za5z-26na|2022-08-31T00:00:00|U7685|Used Dealer|Ct|06708-2236
4782|444 W Main St|Johnnys Auto Body Inc|Waterbury|[{'type': 'Point', 'coordinates': [-73.048503, 41.5581]}]|row-tuy4-nfww-pax8|2023-08-31T00:00:00|U1041|Used Dealer|Ct|06702-1123
4783|140 Route 32|Franklin Truck And Trailer Repair Llc|North Franklin|[{'type': 'Point', 'coordinates': [-72.131848, 41.578689]}]|row-iwr6-6a9c-vjnr|2023-05-31T00:00:00|U8299|Used Dealer|Ct|06254-1811
4784|520 Pond Rd|Kahn Tractor & Equipment Inc|North Franklin|[{'type': 'Point', 'coordinates': [-72.164074, 41.63448]}]|row-82r8-knxb-ffi9|2022-03-31T00:00:00|N2376|New Dealer|Ct|06254
4785|114A Route 32|Disch Group Inc The|North Franklin|[{'type': 'Point', 'coordinates': [-72.13162, 41.576417]}]|row-8ipg-nt3b-m3tm|2023-10-31T00:00:00|U8094|Used Dealer|Ct|06254-1811
4786|14 River Rd|Hyde Enterprises Llc|Stafford Springs|[{'type': 'Point', 'coordinates': [-72.303701, 41.951797]}]|row-w352.3by7-q7gk|2022-11-30T00:00:00|U6883|Used Dealer|Ct|06076-1500
4787|128 W Main St|The Decicco Garage Inc|Stafford Springs|[{'type': 'Point', 'coordinates': [-72.314725, 41.961093]}]|row-mdru~5n9g~f9w6|2023-04-30T00:00:00|U1526|Used Dealer|Ct|06076
4788|124W Stafford Rd|Dba Rays Stafford Sales And Service|Stafford Springs|[{'type': 'Point', 'coordinates': [-72.33999300000002, 41.970399]}]|row-bi4m-uzwc~r3ca|2023-02-28T00:00:00|U8861|Used Dealer|Ct|06076
4789|176 E Main St|Eck Motorsports Llc|Torrington|[{'type': 'Point', 'coordinates': [-73.117727, 41.802866]}]|row-s3k9.fg9g~rs9a|2023-06-30T00:00:00|R7745|General Repairer|Ct|06790
4790|174 E Main St|Dba Ross Motor Cars|Torrington|[{'type': 'Point', 'coordinates': [-73.117668, 41.802908]}]|row-zy77-j6cx.n9wn|2023-02-28T00:00:00|U8867|Used Dealer|Ct|06790-5433
4791|18 Richardone Ave|Ricks Auto Parts Inc|Torrington|[{'type': 'Point', 'coordinates': [-73.108456, 41.800669]}]|row-rwze~hdma-t8k7|2022-06-30T00:00:00|U4439|Used Dealer|Ct|06790
4792|899 High Ridge Rd|Dba High Ridge Shell|Stamford|[{'type': 'Point', 'coordinates': [-73.548043, 41.10226]}]|row-jvg9-y2e5-w9xz|2022-05-31T00:00:00|R7562|General Repairer|Ct|06905-1916
4793|22 Fahey St|Twin Ridge Service Inc|Stamford|[{'type': 'Point', 'coordinates': [-73.516921, 41.091452]}]|row-iuj3-pcgn-645j|2022-08-31T00:00:00|R5672|General Repairer|Ct|06907-2216
4794|386 Danbury Rd|Wilton Auto Body Repair Llc|Wilton|[{'type': 'Point', 'coordinates': [-73.431268, 41.208917]}]|row-jn3r-ggaz~isrf|2023-12-31T00:00:00|U6124|Used Dealer|Ct|06897-2510
4795|378 Danbury Rd|Mcdonnell Leasing Corp|Wilton|[{'type': 'Point', 'coordinates': [-73.430994, 41.207984]}]|row-unhm-b53v~kprb|2023-03-31T00:00:00|O6213|Leasing License|Ct|06897
4796|97 107 New Haven Rd|Seymour Auto Wrecking Inc|Seymour|[{'type': 'Point', 'coordinates': [-73.052391, 41.398548]}]|row-kmsd.vee8.p78d|2022-04-30T00:00:00|J2579|Recycler|Ct|06483
4797|7 W Main St|Arts Automotive Repair|Sharon|[{'type': 'Point', 'coordinates': [-73.477419, 41.87933]}]|row-27s6~48fm~g8h4|2023-06-30T00:00:00|R5216|General Repairer|Ct|06069
4798|758 Queen St|Town Fair Tire Centers Of Conn Llc|Southington|[{'type': 'Point', 'coordinates': [-72.873746, 41.636578]}]|row-7zyw-ntgw.xp7r|2022-03-31T00:00:00|R7750|General Repairer|Ct|06489
4799|2123 Meriden Waterbury Rd|Hemlock Hill Rv Sales Inc|Southington||row-2cj9~99db-6zw9|2022-03-31T00:00:00|N2373|New Dealer|Ct|06489
4800|1026 Post Rd E|Maserati Of Westport|Westport|[{'type': 'Point', 'coordinates': [-73.329576, 41.138817]}]|row-3qjr-vvcw~tufz|2023-02-28T00:00:00|N2656|New Dealer|Ct|06880-5369
4801|271 Post Rd E|Quality Towing And Auto Repair Llc|Westport|[{'type': 'Point', 'coordinates': [-73.356043, 41.141073]}]|row-22p3-94pj~ku52|2022-08-31T00:00:00|R7334|General Repairer|Ct|06880-3613
4802|1249 Farmington Ave|Valvoline Instant Oil Change|West Hartford|[{'type': 'Point', 'coordinates': [-72.768092, 41.754136]}]|row-77pe-unh6-dqgh|2023-07-31T00:00:00|R7790|General Repairer|Ct|06107-2682
4803|898 Farmington Ave|Vics Automotive Service Inc|West Hartford|[{'type': 'Point', 'coordinates': [-72.737201, 41.763151]}]|row-mg9v.uc96-qxgi|2023-05-31T00:00:00|R1040|General Repairer|Ct|06119
4804|976 Wolcott Rd|Dba Paul Desocio|Wolcott|[{'type': 'Point', 'coordinates': [-72.981473, 41.611935]}]|row-58t4~dr45~rfsq|2022-02-28T00:00:00|U6457|Used Dealer|Ct|06716-1925
4805|1143 N Main St|Classic Auto Body Inc|Waterbury|[{'type': 'Point', 'coordinates': [-73.026881, 41.566899]}]|row-mbgb-kkxd-jfwr|2023-11-30T00:00:00|U0630|Used Dealer|Ct|06704-3115
4806|264 Talcottville Rd|Manchester Auto Repair Llc|Vernon|[{'type': 'Point', 'coordinates': [-72.49119, 41.83760500000001]}]|row-ii6i-mu75-qnjp|2022-05-31T00:00:00|U7888|Used Dealer|Ct|06066
4807|260 Talcottville Rd|Guillemette L E Jr|Vernon|[{'type': 'Point', 'coordinates': [-72.491311, 41.837362]}]|row-khk3~hyzd-b7tv|2023-12-31T00:00:00|U0484|Used Dealer|Ct|06066-4617
4808|23 Hartford Tpke|Cunliffe Motor Sales Inc|Vernon|[{'type': 'Point', 'coordinates': [-72.505211, 41.816108]}]|row-nvac-x2j9~g84t|2022-01-31T00:00:00|U0418|Used Dealer|Ct|06066-5257
4809|1122 Old North Colony Rd|The Wallingford Auto Co|Wallingford|[{'type': 'Point', 'coordinates': [-72.810216, 41.498357]}]|row-9sea-msif-bdfm|2023-02-28T00:00:00|N0361|New Dealer|Ct|06492-1771
4810|21 Central Grand Ave|Pat & Shirley Dagostino|Wallingford|[{'type': 'Point', 'coordinates': [-72.821573, 41.469573]}]|row-7qxd.vneb.mdwc|2023-02-28T00:00:00|U7674|Used Dealer|Ct|06492
4811|9 Markham Rd|Highway Service And Sales Llc|East Hampton|[{'type': 'Point', 'coordinates': [-72.463883, 41.556761]}]|row-t5rn-dzdn-64ik|2023-01-31T00:00:00|U7481|Used Dealer|Ct|06424
4812|63 Black Rock Tpke|Pine Tree Garage Inc|Redding|[{'type': 'Point', 'coordinates': [-73.342926, 41.293756]}]|row-dkxv~jsxp~nf4v|2022-06-30T00:00:00|U4371|Used Dealer|Ct|06896
4813|305 Walker Cir|Wc Leasing-Ct Llc|Richland|[{'type': 'Point', 'coordinates': [-90.171929, 32.24484]}]|row-5fgb-mpiz-42c6|2022-03-31T00:00:00|O6293|Leasing License|Ms|39218-8411
4814|626 Danbury Rd|Franklin J Auto Sales Llc|Ridgefield|[{'type': 'Point', 'coordinates': [-73.475418, 41.323372]}]|row-rema-fnqa-rjqq|2023-11-30T00:00:00|U8914|Used Dealer|Ct|06877-2719
4815|78 Riverside Dr|Nec Body Works Llc|Thompson|[{'type': 'Point', 'coordinates': [-71.894798, 41.937017]}]|row-yswr.xee3.aemz|2022-08-31T00:00:00|U7429|Used Dealer|Ct|06277-2709
4816|179 Rte131|American Rent All Llc|Thompson|[{'type': 'Point', 'coordinates': [-71.907661, 42.00239]}]|row-r5g7~ebtp.u9cu|2022-03-31T00:00:00|O5942|Leasing License|Ct|06277
4817|59 Merrow Rd|Dicks Citgo Inc|Tolland|[{'type': 'Point', 'coordinates': [-72.363064, 41.865605]}]|row-9tz7-pjrv~dg23|2022-11-30T00:00:00|U2161|Used Dealer|Ct|06084-3022
4818|486 Rubber Ave|Hs Automotive Llc|Naugatuck|[{'type': 'Point', 'coordinates': [-73.07138, 41.489754]}]|row-bcsf-pn6n-yuvb|2022-08-31T00:00:00|U7929|Used Dealer|Ct|06770-3716
4819|808 810 820 New Haven Rd|J And M Automotive Sales And Servic|Naugatuck|[{'type': 'Point', 'coordinates': [-73.041775, 41.473805]}]|row-q358~rntw-n74m|2022-04-30T00:00:00|U5479|Used Dealer|Ct|06770
4820|628 Prospect St|Mikes Garage Llc|Naugatuck|[{'type': 'Point', 'coordinates': [-73.025341, 41.505063]}]|row-te5f~ae27-ed8f|2022-01-31T00:00:00|U8576|Used Dealer|Ct|06770-3120
4821|828 Meriden Waterbury Tpke|Brett Palumbo|Plantsville|[{'type': 'Point', 'coordinates': [-72.872246, 41.562585]}]|row-sety-txp3-ihr9|2022-07-31T00:00:00|U5879|Used Dealer|Ct|06479-2008
4822|1143 Meriden Waterbury Tpke|Rossis Performance Motorsports Llc|Plantsville|[{'type': 'Point', 'coordinates': [-72.883769, 41.563797]}]|row-sawq.3mn8-sv5w|2023-03-31T00:00:00|R6238|General Repairer|Ct|06479
4823|33 Norton St|Frans Auto Center|Plantsville|[{'type': 'Point', 'coordinates': [-72.895594, 41.568905]}]|row-fjmt-qmvh-s5de|2022-02-28T00:00:00|U0332|Used Dealer|Ct|06479
4824|1416 Post Rd|H And L Chevrolet Inc|Darien|[{'type': 'Point', 'coordinates': [-73.477654, 41.068912]}]|row-437a-ufur~cd35|2023-03-31T00:00:00|N0331|New Dealer|Ct|06820-5418
4825|1350 Post Rd|Darien Auto Center|Darien|[{'type': 'Point', 'coordinates': [-73.476849, 41.069993000000004]}]|row-38m8~gtyg-tcta|2022-11-30T00:00:00|R5965|General Repairer|Ct|06820-5416
4826|72 Siemon St|Marquee Customs And Classics Llc|Bridgeport|[{'type': 'Point', 'coordinates': [-73.222887, 41.166154]}]|row-q9nb-wu8u-7wsh|2023-04-30T00:00:00|N2419|New Dealer|Ct|06605-2224
4827|410 Howard Ave|Ryder Truck Rental Inc|Bridgeport|[{'type': 'Point', 'coordinates': [-73.208315, 41.167498]}]|row-b5wf~x73p-vsdi|2023-03-31T00:00:00|O6368|Leasing License|Ct|06605-1830
4828|85 Davenport St|Kovacs Garage|Bridgeport|[{'type': 'Point', 'coordinates': [-73.157663, 41.177521000000006]}]|row-5sbb~utix~tusn|2023-06-30T00:00:00|R7107|General Repairer|Ct|06607-2006
4829|998 W Main St|Wrenchrite Automotive Llc|Branford|[{'type': 'Point', 'coordinates': [-72.833057, 41.275497]}]|row-5vw3~88je~ru8v|2024-01-31T00:00:00|U8784|Used Dealer|Ct|06405-3422
4830|348 W Main St|Branhaven Motors Inc|Branford|[{'type': 'Point', 'coordinates': [-72.85029, 41.279413]}]|row-tqnw.9hhb~ma5v|2022-02-28T00:00:00|N1100|New Dealer|Ct|06405-3414
4831|40 Northeast Industrial Rd|Command Performance Auto Repair, Llc|Branford|[{'type': 'Point', 'coordinates': [-72.768319, 41.301138]}]|row-ix9z.xjqe~d22w|2023-01-31T00:00:00|R7485|General Repairer|Ct|06405
4832|5 W Main St|Oneills Chevrolet & Buick Inc|Avon|[{'type': 'Point', 'coordinates': [-72.830941, 41.809788]}]|row-ddew-83wq-kdds|2023-10-31T00:00:00|N0058|New Dealer|Ct|06001-3717
4833|248 W Main St|Town Fair Tire Centers Of Conn Llc|Avon|[{'type': 'Point', 'coordinates': [-72.852881, 41.812333]}]|row-jhmz.2arz.gq3x|2022-03-31T00:00:00|R6695|General Repairer|Ct|06001
4834|5 W Main St|Oneills Chev Buick Inc|Avon|[{'type': 'Point', 'coordinates': [-72.830941, 41.809788]}]|row-swr2.5j87-s7xx|2023-03-31T00:00:00|O0679|Leasing License|Ct|06001
4835|69 East St Bldg 1A|County Automotive Llc|Bethlehem|[{'type': 'Point', 'coordinates': [-73.201727, 41.639763]}]|row-8f6m-4qr2-hqmt|2023-04-30T00:00:00|R7499|General Repairer|Ct|06751
4836|403 Munger Ln|Stephen Oldakowski|Bethlehem|[{'type': 'Point', 'coordinates': [-73.218975, 41.660804000000006]}]|row-eqpn~q3jv~trs4|2023-05-31T00:00:00|U7531|Used Dealer|Ct|06751-1108
4837|154 S Riverside Ave|Wrench Rite Llc|Pequabuck|[{'type': 'Point', 'coordinates': [-72.992353, 41.671432]}]|row-sj5x-a2ab-q56m|2023-09-30T00:00:00|R7800|General Repairer|Ct|06781
4838|201 North Central Ave 5Th Flr|Jp Morgan Chase Bank Na|Phoenix|[{'type': 'Point', 'coordinates': [-112.073829, 33.45086]}]|row-p32m~c5sd-55t9|2023-03-31T00:00:00|O6105|Leasing License|Az|85004
4839|201 North Central Ave 5Th Flr|Dba Chase Auto Finance Corp|Phoenix|[{'type': 'Point', 'coordinates': [-112.073829, 33.45086]}]|row-r9tc.zy23~gwwq|2023-03-31T00:00:00|O6105|Leasing License|Az|85004
4840|17 Mill Plain Rd|Mutual Motors|Danbury|[{'type': 'Point', 'coordinates': [-73.495291, 41.388082]}]|row-h9uk.4fjn-ajyp|2023-03-31T00:00:00|U4909|Used Dealer|Ct|06811
4841|47 49 Taylor St|Crossroads Auto Body Inc|Danbury|[{'type': 'Point', 'coordinates': [-73.4392, 41.396203]}]|row-ehct.7ijv~7nvr|2023-10-31T00:00:00|R4940|General Repairer|Ct|06810
4842|342 Middlesex Tpke|Dba Saybrook Auto Barn|Old Saybrook|[{'type': 'Point', 'coordinates': [-72.38210700000002, 41.310334]}]|row-b2ai.ciji-h8pv|2023-04-30T00:00:00|U8503|Used Dealer|Ct|06475-4208
4843|820 Boston Post Rd|Meineke Discount Mufflers|Old Saybrook|[{'type': 'Point', 'coordinates': [-72.381366, 41.293582]}]|row-btpx~nunv~5yiz|2022-10-31T00:00:00|U5925|Used Dealer|Ct|06475
4844|1 Ford Dr|Saybrook Ford Inc|Old Saybrook|[{'type': 'Point', 'coordinates': [-72.374028, 41.300002]}]|row-bfqt~cn8c-x3kq|2023-03-31T00:00:00|O0365|Leasing License|Ct|06475-1508
4845|56 Frederick St|Black Bear Auto Llc|Bristol|[{'type': 'Point', 'coordinates': [-72.90699000000001, 41.675335]}]|row-9qi8-qppw-rkm9|2023-08-31T00:00:00|U7017|Used Dealer|Ct|06010
4846|1082 Farmington Ave|Valvoline Instant Oil Change|Bristol|[{'type': 'Point', 'coordinates': [-72.907455, 41.696158000000004]}]|row-7xwj.3gdy~mw63|2022-11-30T00:00:00|R7764|General Repairer|Ct|06010
4847|195 Burlington Ave|Castle Motors|Bristol|[{'type': 'Point', 'coordinates': [-72.94266, 41.687809]}]|row-32h8~bv3a~awsz|2022-02-28T00:00:00|R5131|General Repairer|Ct|06010-3667
4848|1193 Main St|Dba Jdm Imports Ct|Coventry|[{'type': 'Point', 'coordinates': [-72.301196, 41.768239]}]|row-zunw.nd7x-qpgr|2023-07-31T00:00:00|U8898|Used Dealer|Ct|06238-3116
4849|2000 Westinghouse Dr Ste 300|Vault Trust|Cranberry Township||row-dz6e-8pp5~usw3|2023-03-31T00:00:00|O6315|Leasing License|Pa|16066-5238
4850|3104 Unionville Rd S200|Ally Financial Inc|Cranberry Township|[{'type': 'Point', 'coordinates': [-80.113327, 40.708271]}]|row-8a7t-khzp.xe7h|2022-03-31T00:00:00|O1732|Leasing License|Pa|16066
4851|47 Columbus Pl 1860 Main St|Marios Body Shop Inc|Bridgeport||row-jbpm.vfgw.qk2k|2022-10-31T00:00:00|U6871|Used Dealer|Ct|06604
4852|102 Calhoun Ave|Nunes Auto Body Inc|Bridgeport|[{'type': 'Point', 'coordinates': [-73.198973, 41.182768]}]|row-aguj.qbju~fzts|2023-05-31T00:00:00|R0988|General Repairer|Ct|06604
4853|1001 Wordin Ave|Dba Allegiance Trucks|Bridgeport|[{'type': 'Point', 'coordinates': [-73.214145, 41.163315]}]|row-n4bg.csts~kd5e|2023-02-28T00:00:00|N2761|New Dealer|Ct|06605-2429
4854|300 Colfax Ave Ste C|Motorenvy Finance Inc|Clifton|[{'type': 'Point', 'coordinates': [-74.161446, 40.870435]}]|row-7jgw-wmrb.6q48|2022-03-31T00:00:00|O6298|Leasing License|Nj|07013-1732
4855|240 E Main St|Monro Muffler Brake Inc|Clinton|[{'type': 'Point', 'coordinates': [-72.504564, 41.271669]}]|row-vuez-fzyr-83du|2022-04-30T00:00:00|R4848|General Repairer|Ct|06413-2230
4856|46 Meadow Rd|Nichols Auto Parts Inc|Clinton|[{'type': 'Point', 'coordinates': [-72.49953, 41.275517]}]|row-6abn-agti-rd45|2023-12-31T00:00:00|U0500|Used Dealer|Ct|06413-2212
4857|8 Cheryl Dr|Black Hall Group Llc|Canton|[{'type': 'Point', 'coordinates': [-72.877076, 41.824022]}]|row-5f6d-prqf-ay69|2022-12-31T00:00:00|U8780|Used Dealer|Ct|06019-2232
4858|291 Albany Tpke|Import Trim Inc|Canton|[{'type': 'Point', 'coordinates': [-72.904619, 41.830588]}]|row-div7-3rss~cfmw|2022-03-31T00:00:00|U0124|Used Dealer|Ct|06019-2537
4859|296 Albany Tpke|Dynamic Auto Works Llc|Canton|[{'type': 'Point', 'coordinates': [-72.905076, 41.83074]}]|row-if49~r5vr~tww4|2023-09-30T00:00:00|U7610|Used Dealer|Ct|06019-2521
4860|87 Stagg St|Thompson Repair Llc|Stratford|[{'type': 'Point', 'coordinates': [-73.148638, 41.175909]}]|row-msx8~92pi-xckd|2022-02-28T00:00:00|R6987|General Repairer|Ct|06615-6743
4861|250 Ferry Blvd|Wiz Leasing Inc|Stratford|[{'type': 'Point', 'coordinates': [-73.123307, 41.192856]}]|row-prn5-dm4f-6p6g|2023-06-30T00:00:00|U7549|Used Dealer|Ct|06615-6056
4862|4039 Main St|Buzzs Paradise Green Getty|Stratford|[{'type': 'Point', 'coordinates': [-73.125891, 41.215073]}]|row-9b4n~mf2s-6g5t|2023-10-31T00:00:00|L2139|Limited Repairer|Ct|06614-3562
4863|1008 Bank St|Riverside Auto Ii|New London|[{'type': 'Point', 'coordinates': [-72.11303, 41.343987]}]|row-874u.fy5r.7u7q|2023-11-30T00:00:00|U7600|Used Dealer|Ct|06320
4864|563A Broad St|Gogetters Auto Group Llc|New London|[{'type': 'Point', 'coordinates': [-72.120937, 41.365685]}]|row-txdk-4ee4-z2mg|2022-11-30T00:00:00|U8655|Used Dealer|Ct|06320-2540
4865|560 600 Straits Tpke|Valenti Motors Inc|Watertown|[{'type': 'Point', 'coordinates': [-73.100218, 41.57636]}]|row-cs58-txmu.ti3a|2022-07-31T00:00:00|N0711|New Dealer|Ct|06795
4866|831 Straits Tpke|Family Ford Lincoln|Watertown|[{'type': 'Point', 'coordinates': [-73.098536, 41.569086000000006]}]|row-aksc.4rxb-3z5f|2022-06-30T00:00:00|N2105|New Dealer|Ct|06795-3320
4867|250 Porter St # 94|Rolling Motors Llc|Watertown|[{'type': 'Point', 'coordinates': [-73.111624, 41.605541]}]|row-x8rn~yjvd-ryjs|2022-02-28T00:00:00|R7446|General Repairer|Ct|06795
4868|416 Forbes Ave|Dematteo And Son|New Haven|[{'type': 'Point', 'coordinates': [-72.894536, 41.290351]}]|row-ihtr-mzq4-7j8n|2023-07-31T00:00:00|U1112|Used Dealer|Ct|06512-1620
4869|1400 State St|East Rock Auto Repair Inc|New Haven|[{'type': 'Point', 'coordinates': [-72.897129, 41.321169]}]|row-2eja-ey7p-fwx2|2022-01-31T00:00:00|R5588|General Repairer|Ct|06511-2728
4870|33 Merwin St|Waypoint Automotive|Norwalk|[{'type': 'Point', 'coordinates': [-73.413014, 41.112557]}]|row-68wx.x97r-bsgu|2023-12-31T00:00:00|R7297|General Repairer|Ct|06850-4013
4871|4 Broad St|Maggs Auto Body Llc|Norwalk|[{'type': 'Point', 'coordinates': [-73.424996, 41.131206]}]|row-5pez-sf98.8q5p|2022-07-31T00:00:00|R6736|General Repairer|Ct|06851-6110
4872|208 W Main St|Spurgas Brothers Llc|Norwich|[{'type': 'Point', 'coordinates': [-72.08611500000002, 41.523388]}]|row-qs48~njka~ifz4|2022-10-31T00:00:00|U8231|Used Dealer|Ct|06360-5441
4873|116 Christian Ln|A Rite Used Auto Parts Inc|New Britain|[{'type': 'Point', 'coordinates': [-72.751759, 41.650574]}]|row-pkv4-rnt5.wac7|2022-04-30T00:00:00|J2667|Recycler|Ct|06051-4123
4874|585 E Main St|Dba Papas Chrysler Dodge Jeep Ram|New Britain|[{'type': 'Point', 'coordinates': [-72.769369, 41.671486]}]|row-mtva.ux4a.ehta|2023-09-30T00:00:00|N2774|New Dealer|Ct|06051
4875|5 Danbury Rd|Alves Auto Sales Llc|New Milford|[{'type': 'Point', 'coordinates': [-73.416252, 41.573537]}]|row-ymw3-yay7~4ysr|2022-04-30T00:00:00|U8426|Used Dealer|Ct|06776-3401
4876|26 West St|Dba Layton Richard|New Milford|[{'type': 'Point', 'coordinates': [-73.411831, 41.574418]}]|row-wpcp.xexp.z53d|2023-09-30T00:00:00|U0952|Used Dealer|Ct|06776
4877|83 Danbury Rd|Art Collisions Corp|New Milford|[{'type': 'Point', 'coordinates': [-73.415469, 41.562105]}]|row-ytx9-bgje-2y64|2023-08-31T00:00:00|U8908|Used Dealer|Ct|06776-3413
4878|26 Fitch St|Barry Birn|Norwalk|[{'type': 'Point', 'coordinates': [-73.40142, 41.105763]}]|row-6g46-aysb.kti5|2022-05-31T00:00:00|R4771|General Repairer|Ct|06855
